Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-07-18 00:00:00,Croatia,Croatia,HR,199.37,232.02,72.85,56.39,entsoe.eu
2024-07-19 00:00:00,Croatia,Croatia,HR,217.26,250.62,70.52,53.41,entsoe.eu
2024-07-20 00:00:00,Croatia,Croatia,HR,207.16,241.27,71.23,50.21,entsoe.eu
2024-07-21 00:00:00,Croatia,Croatia,HR,212.84,246.20,71.41,47.11,entsoe.eu
2024-07-22 00:00:00,Croatia,Croatia,HR,215.85,246.61,71.44,52.17,entsoe.eu
2024-07-23 00:00:00,Croatia,Croatia,HR,200.28,232.14,72.55,55.90,entsoe.eu
2024-07-24 00:00:00,Croatia,Croatia,HR,196.33,226.64,73.36,59.49,entsoe.eu
2024-07-25 00:00:00,Croatia,Croatia,HR,218.58,254.02,68.39,59.44,entsoe.eu
2024-07-26 00:00:00,Croatia,Croatia,HR,225.12,260.57,68.56,52.41,entsoe.eu
2024-07-27 00:00:00,Croatia,Croatia,HR,228.90,265.70,68.65,46.27,entsoe.eu
2024-07-28 00:00:00,Croatia,Croatia,HR,207.94,242.60,71.70,47.77,entsoe.eu
2024-07-29 00:00:00,Croatia,Croatia,HR,159.19,188.89,76.88,63.23,entsoe.eu
2024-07-30 00:00:00,Croatia,Croatia,HR,184.71,217.41,73.77,60.71,entsoe.eu
2024-07-31 00:00:00,Croatia,Croatia,HR,211.98,246.95,70.46,50.92,entsoe.eu
2024-08-01 00:00:00,Croatia,Croatia,HR,226.50,260.31,69.04,50.34,entsoe.eu
2024-08-02 00:00:00,Croatia,Croatia,HR,207.52,239.72,71.70,54.07,entsoe.eu
2024-08-03 00:00:00,Croatia,Croatia,HR,186.44,216.79,74.85,55.69,entsoe.eu
2024-08-04 00:00:00,Croatia,Croatia,HR,190.85,223.40,73.52,53.39,entsoe.eu
2024-08-05 00:00:00,Croatia,Croatia,HR,222.13,253.89,70.52,52.60,entsoe.eu
2024-08-06 00:00:00,Croatia,Croatia,HR,208.43,240.53,72.39,52.95,entsoe.eu
2024-08-07 00:00:00,Croatia,Croatia,HR,218.02,250.64,71.15,49.96,entsoe.eu
2024-08-08 00:00:00,Croatia,Croatia,HR,206.87,238.36,72.53,53.40,entsoe.eu
2024-08-09 00:00:00,Croatia,Croatia,HR,192.68,224.53,73.95,54.11,entsoe.eu
2024-08-10 00:00:00,Croatia,Croatia,HR,191.41,224.53,74.40,51.64,entsoe.eu
2024-08-11 00:00:00,Croatia,Croatia,HR,202.14,237.79,72.00,49.29,entsoe.eu
2024-08-12 00:00:00,Croatia,Croatia,HR,222.91,259.17,68.67,50.41,entsoe.eu
2024-08-13 00:00:00,Croatia,Croatia,HR,229.65,266.66,67.74,49.02,entsoe.eu
2024-08-14 00:00:00,Croatia,Croatia,HR,248.82,287.97,64.93,48.30,entsoe.eu
2024-08-15 00:00:00,Croatia,Croatia,HR,253.69,294.99,63.58,47.82,entsoe.eu
2024-08-16 00:00:00,Croatia,Croatia,HR,234.33,271.24,67.01,51.05,entsoe.eu
2024-08-17 00:00:00,Croatia,Croatia,HR,233.77,272.42,67.36,48.38,entsoe.eu
2024-08-18 00:00:00,Croatia,Croatia,HR,224.98,263.87,68.48,46.57,entsoe.eu
2024-08-19 00:00:00,Croatia,Croatia,HR,211.24,246.31,70.45,53.28,entsoe.eu
2024-08-20 00:00:00,Croatia,Croatia,HR,202.01,235.90,72.04,54.62,entsoe.eu
2024-08-21 00:00:00,Croatia,Croatia,HR,192.39,228.27,72.14,57.01,entsoe.eu
2024-08-22 00:00:00,Croatia,Croatia,HR,213.08,248.66,70.12,54.48,entsoe.eu
2024-08-23 00:00:00,Croatia,Croatia,HR,230.82,268.54,67.51,50.15,entsoe.eu
2024-08-24 00:00:00,Croatia,Croatia,HR,214.96,250.39,71.60,48.76,entsoe.eu
2024-08-25 00:00:00,Croatia,Croatia,HR,192.37,225.88,74.66,53.07,entsoe.eu
2024-08-26 00:00:00,Croatia,Croatia,HR,177.72,210.02,75.36,63.58,entsoe.eu
2024-08-27 00:00:00,Croatia,Croatia,HR,200.56,236.79,71.71,58.76,entsoe.eu
2024-08-28 00:00:00,Croatia,Croatia,HR,220.73,261.33,67.93,53.42,entsoe.eu
2024-08-29 00:00:00,Croatia,Croatia,HR,233.92,275.30,66.28,51.96,entsoe.eu
2024-08-30 00:00:00,Croatia,Croatia,HR,232.13,272.07,66.81,53.64,entsoe.eu
2024-08-31 00:00:00,Croatia,Croatia,HR,212.04,252.42,69.60,51.54,entsoe.eu
2024-09-01 00:00:00,Croatia,Croatia,HR,217.79,258.38,68.87,49.18,entsoe.eu
2024-09-02 00:00:00,Croatia,Croatia,HR,294.75,339.00,58.59,43.39,entsoe.eu
2024-09-03 00:00:00,Croatia,Croatia,HR,318.33,363.47,55.80,41.39,entsoe.eu
2024-09-04 00:00:00,Croatia,Croatia,HR,325.37,371.39,54.40,39.85,entsoe.eu
2024-09-05 00:00:00,Croatia,Croatia,HR,266.42,307.33,62.57,48.59,entsoe.eu
2024-09-06 00:00:00,Croatia,Croatia,HR,290.66,335.91,58.52,40.33,entsoe.eu
2024-09-07 00:00:00,Croatia,Croatia,HR,236.92,281.45,64.02,41.54,entsoe.eu
2024-09-08 00:00:00,Croatia,Croatia,HR,230.96,274.82,64.27,44.28,entsoe.eu
2024-09-09 00:00:00,Croatia,Croatia,HR,185.80,226.03,69.35,56.86,entsoe.eu
2024-09-10 00:00:00,Croatia,Croatia,HR,120.71,155.03,78.52,67.55,entsoe.eu
2024-09-11 00:00:00,Croatia,Croatia,HR,179.78,219.16,70.43,55.00,entsoe.eu
2024-09-12 00:00:00,Croatia,Croatia,HR,164.50,200.17,72.47,63.47,entsoe.eu
2024-09-13 00:00:00,Croatia,Croatia,HR,141.00,175.83,74.55,68.87,entsoe.eu
2024-09-14 00:00:00,Croatia,Croatia,HR,132.73,168.51,76.61,61.07,entsoe.eu
2024-09-15 00:00:00,Croatia,Croatia,HR,137.68,173.87,75.97,58.88,entsoe.eu
2024-09-16 00:00:00,Croatia,Croatia,HR,233.46,272.56,66.00,54.26,entsoe.eu
2024-09-17 00:00:00,Croatia,Croatia,HR,189.58,225.38,71.77,64.11,entsoe.eu
2024-09-18 00:00:00,Croatia,Croatia,HR,160.17,195.13,74.59,68.93,entsoe.eu
2024-09-19 00:00:00,Croatia,Croatia,HR,207.87,247.47,68.28,60.29,entsoe.eu
2024-09-20 00:00:00,Croatia,Croatia,HR,195.05,233.04,70.69,62.32,entsoe.eu
2024-09-21 00:00:00,Croatia,Croatia,HR,197.75,235.88,71.27,58.24,entsoe.eu
2024-09-22 00:00:00,Croatia,Croatia,HR,223.42,264.29,67.84,50.61,entsoe.eu
2024-09-23 00:00:00,Croatia,Croatia,HR,244.32,288.02,63.37,50.61,entsoe.eu
2024-09-24 00:00:00,Croatia,Croatia,HR,253.01,297.54,62.29,49.03,entsoe.eu
2024-09-25 00:00:00,Croatia,Croatia,HR,231.70,270.60,66.27,50.94,entsoe.eu
2024-09-26 00:00:00,Croatia,Croatia,HR,197.24,230.03,72.03,57.41,entsoe.eu
