Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-05-06 00:00:00,North Macedonia,North Macedonia,MK,470.56,517.47,37.84,32.70,entsoe.eu
2024-05-07 00:00:00,North Macedonia,North Macedonia,MK,381.99,429.98,45.76,45.14,entsoe.eu
2024-05-08 00:00:00,North Macedonia,North Macedonia,MK,481.86,531.90,33.65,32.42,entsoe.eu
2024-05-09 00:00:00,North Macedonia,North Macedonia,MK,468.45,520.01,33.33,33.26,entsoe.eu
2024-05-10 00:00:00,North Macedonia,North Macedonia,MK,403.49,451.42,42.22,41.76,entsoe.eu
2024-05-11 00:00:00,North Macedonia,North Macedonia,MK,485.21,535.41,33.21,32.22,entsoe.eu
2024-05-12 00:00:00,North Macedonia,North Macedonia,MK,475.42,518.73,37.01,36.22,entsoe.eu
2024-05-13 00:00:00,North Macedonia,North Macedonia,MK,496.11,547.29,31.79,28.97,entsoe.eu
2024-05-14 00:00:00,North Macedonia,North Macedonia,MK,517.05,572.89,26.70,24.37,entsoe.eu
2024-05-15 00:00:00,North Macedonia,North Macedonia,MK,491.19,541.80,31.39,30.90,entsoe.eu
2024-05-16 00:00:00,North Macedonia,North Macedonia,MK,491.55,535.92,34.86,33.25,entsoe.eu
2024-05-17 00:00:00,North Macedonia,North Macedonia,MK,574.47,624.75,23.50,23.00,entsoe.eu
2024-05-18 00:00:00,North Macedonia,North Macedonia,MK,575.10,623.86,24.45,22.51,entsoe.eu
2024-05-19 00:00:00,North Macedonia,North Macedonia,MK,590.22,639.87,22.27,21.30,entsoe.eu
2024-05-20 00:00:00,North Macedonia,North Macedonia,MK,605.09,655.60,20.44,19.16,entsoe.eu
2024-05-21 00:00:00,North Macedonia,North Macedonia,MK,532.58,582.80,28.03,27.37,entsoe.eu
2024-05-22 00:00:00,North Macedonia,North Macedonia,MK,470.75,522.63,33.35,33.14,entsoe.eu
2024-05-23 00:00:00,North Macedonia,North Macedonia,MK,455.41,509.93,33.47,33.47,entsoe.eu
2024-05-24 00:00:00,North Macedonia,North Macedonia,MK,391.53,438.39,44.39,41.35,entsoe.eu
2024-05-25 00:00:00,North Macedonia,North Macedonia,MK,407.42,448.63,45.53,41.66,entsoe.eu
2024-05-26 00:00:00,North Macedonia,North Macedonia,MK,314.90,359.75,53.42,51.88,entsoe.eu
2024-05-27 00:00:00,North Macedonia,North Macedonia,MK,248.53,298.31,56.78,56.55,entsoe.eu
2024-05-28 00:00:00,North Macedonia,North Macedonia,MK,338.85,388.52,47.24,47.24,entsoe.eu
2024-05-29 00:00:00,North Macedonia,North Macedonia,MK,387.70,438.24,41.76,41.54,entsoe.eu
2024-05-30 00:00:00,North Macedonia,North Macedonia,MK,230.86,275.62,60.18,59.72,entsoe.eu
2024-05-31 00:00:00,North Macedonia,North Macedonia,MK,139.30,177.21,73.63,73.00,entsoe.eu
2024-06-01 00:00:00,North Macedonia,North Macedonia,MK,412.11,452.09,46.07,40.50,entsoe.eu
2024-06-02 00:00:00,North Macedonia,North Macedonia,MK,393.02,429.48,48.39,47.08,entsoe.eu
2024-06-03 00:00:00,North Macedonia,North Macedonia,MK,336.16,380.93,49.57,49.26,entsoe.eu
2024-06-04 00:00:00,North Macedonia,North Macedonia,MK,495.08,546.86,31.34,31.24,entsoe.eu
2024-06-05 00:00:00,North Macedonia,North Macedonia,MK,529.82,576.53,29.95,28.25,entsoe.eu
2024-06-06 00:00:00,North Macedonia,North Macedonia,MK,510.70,560.39,30.21,29.68,entsoe.eu
2024-06-07 00:00:00,North Macedonia,North Macedonia,MK,580.64,634.32,21.05,20.62,entsoe.eu
2024-06-08 00:00:00,North Macedonia,North Macedonia,MK,612.08,662.70,19.48,18.97,entsoe.eu
2024-06-09 00:00:00,North Macedonia,North Macedonia,MK,524.63,570.18,31.24,27.64,entsoe.eu
2024-06-10 00:00:00,North Macedonia,North Macedonia,MK,502.57,554.13,29.88,26.12,entsoe.eu
